Suburb,Rooms,Price,Bathroom,Car,Landsize,Lattitude,Longtitude
Carnegie,3,808000,1,1,111,-37.8889,145.0495
Carnegie,3,1252000,1,1,376,-37.8896,145.0492
Carnegie,2,370000,1,1,0,-37.8959,145.0639
Carnegie,4,1880000,2,3,932,-37.8975,145.0478
Carnegie,2,896000,1,2,543,-37.898,145.0528
Carnegie,5,1802100,2,2,366,-37.8868,145.0625
Carnegie,2,585000,1,1,108,-37.8973,145.0596
Carnegie,2,450000,1,1,0,-37.8999,145.0575
Carnegie,2,737000,1,1,165,-37.8927,145.0539
Carnegie,3,860000,1,2,277,-37.8978,145.0624
Carnegie,2,605000,1,1,0,-37.8956,145.0613
Carnegie,2,1300000,1,1,640,-37.891,145.0636
Carnegie,4,1518000,3,2,454,-37.8869,145.0628
Carnegie,2,632500,1,1,99,-37.8946,145.0588
Carnegie,2,435000,1,1,0,-37.8986,145.0567
Carnegie,2,468250,1,1,912,-37.8936,145.056
Carnegie,3,1716000,2,1,817,-37.9007,145.047
Carnegie,1,270000,1,1,0,-37.886,145.0659
Carnegie,1,365000,1,1,0,-37.8887,145.048
Carnegie,1,340000,1,1,0,-37.8894,145.0508
Caulfield,2,722500,1,1,0,-37.8865,145.0302
Caulfield,4,1600000,3,2,812,-37.8864,145.0326
Caulfield,5,1665000,2,2,593,-37.8849,145.0341
Caulfield,1,323000,1,1,820,-37.8866,145.0322
Caulfield,2,550000,1,1,806,-37.8852,145.024
Caulfield,2,638000,2,1,0,-37.8862,145.0175
Caulfield,4,131000,1,2,499,-37.8864,145.0242
Caulfield,3,1090000,1,2,275,-37.885,145.0189
Caulfield North,3,1365000,1,0,513,-37.8678,145.027
Caulfield North,3,1750000,2,2,692,-37.8629,145.019
Caulfield North,2,580000,1,1,934,-37.8607,145.0116
Caulfield North,3,2005000,2,3,361,-37.8694,145.0296
Caulfield North,2,523000,1,1,0,-37.8694,145.0246
Caulfield North,2,420000,1,1,0,-37.861,145.0136
Caulfield North,1,290000,1,1,952,-37.8744,145.0371
Caulfield North,2,608000,1,1,0,-37.8607,145.0112
Caulfield North,2,570000,1,1,0,-37.8625,145.0103
Caulfield North,2,520500,1,1,0,-37.8681,145.0258
Caulfield North,3,1400000,1,0,270,-37.868,145.0269
Caulfield North,4,2830000,2,2,723,-37.8672,145.0225
Caulfield North,2,722000,2,2,0,-37.8607,145.0116
Caulfield North,2,450000,1,1,1092,-37.8647,145.0232
Caulfield North,3,1870000,2,1,339,-37.8622,145.0112
Caulfield North,2,622000,2,1,934,-37.8607,145.0116
Caulfield North,2,536000,1,1,771,-37.8686,145.0239
Caulfield North,4,2625000,2,3,836,-37.8696,145.0323
Caulfield North,2,570000,1,2,0,-37.8652,145.0198
Caulfield North,2,550000,1,1,0,-37.8609,145.0126
Caulfield North,4,2170000,2,1,810,-37.8698,145.0325
Caulfield South,3,1577500,2,2,357,-37.8896,145.0307
Caulfield South,3,1460000,1,2,451,-37.8874,145.019
Caulfield South,1,275500,1,1,0,-37.8961,145.0132
Caulfield South,2,1065000,1,1,273,-37.895,145.022
Caulfield South,3,1470000,2,2,296,-37.8906,145.0224
Caulfield South,2,1012000,1,1,0,-37.9002,145.027
Caulfield South,3,599000,1,1,88,-37.8997,145.0168
Caulfield South,3,1160500,2,1,358,-37.8965,145.0269
Caulfield South,2,650000,1,1,100,-37.8912,145.0289
Caulfield South,3,1170000,1,1,359,-37.8898,145.0196
Caulfield South,3,1314000,1,2,339,-37.8906,145.0221
Caulfield South,4,1030000,2,2,216,-37.8887,145.0318
Caulfield South,2,1225000,1,2,284,-37.8958,145.0215
Caulfield South,3,1450000,2,1,478,-37.8893,145.0161
Caulfield South,4,1774500,2,2,575,-37.8993,145.0254
Caulfield South,2,525500,1,1,831,-37.8974,145.0294
Caulfield South,4,1960000,3,4,708,-37.8923,145.0177
Caulfield South,2,825000,1,1,367,-37.8995,145.0241
Caulfield South,2,1262000,2,2,464,-37.8901,145.0224
Caulfield South,3,1110000,2,1,299,-37.8891,145.0294
Caulfield South,4,1410000,2,3,342,-37.8957,145.0196
Caulfield South,3,1303500,1,2,699,-37.8936,145.0366
Caulfield South,2,1115000,1,1,402,-37.8967,145.0313
Caulfield South,2,1340000,1,1,505,-37.8928,145.0149
Caulfield South,3,1200000,2,2,494,-37.9027,145.0322
Caulfield South,3,1570000,1,2,520,-37.8889,145.0151
Caulfield South,2,1001000,2,1,255,-37.8887,145.0207
Caulfield South,3,1330000,1,1,312,-37.8893,145.0196
Caulfield South,1,290000,1,1,0,-37.8943,145.0145
Caulfield South,4,1570000,2,2,641,-37.9012,145.035
Caulfield South,4,1916000,2,2,630,-37.8894,145.0145
Caulfield South,2,500000,1,1,90,-37.8996,145.0169
Chadstone,3,752000,2,1,182,-37.8786,145.1015
Chadstone,4,1507000,2,2,600,-37.8891,145.1002
Chadstone,4,890000,3,2,288,-37.8801,145.1051
Chadstone,3,700000,2,1,224,-37.8738,145.1054
Chadstone,3,1000000,1,2,606,-37.8784,145.0958
Chadstone,3,865000,2,2,277,-37.8796,145.1044
Chadstone,4,1042500,3,2,209,-37.8805,145.105
Chadstone,2,1002000,1,1,585,-37.8792,145.0948
Chadstone,3,992000,1,2,586,-37.8805,145.0978
Chadstone,3,650000,2,2,160,-37.8859,145.0934
Chadstone,4,965000,3,2,273,-37.8742,145.105
Chadstone,3,920000,2,2,515,-37.8837,145.106
Chadstone,3,1301000,1,2,620,-37.8812,145.105
Chadstone,4,1415500,2,1,1033,-37.8738,145.1095
Chadstone,2,705000,1,1,842,-37.8859,145.0979
Chadstone,4,1260000,2,2,500,-37.8845,145.1027
Chadstone,3,1460000,1,1,705,-37.8746,145.1071
Chadstone,3,1000000,1,2,630,-37.8838,145.102
Chadstone,3,845000,2,1,177,-37.8824,145.1042
Chadstone,4,881000,2,1,188,-37.8781,145.0955
Clifton Hill,3,1270000,2,0,187,-37.7902,144.9894
Clifton Hill,2,780000,1,1,155,-37.7934,144.9922
Clifton Hill,3,1060000,1,0,193,-37.7899,144.9984
Clifton Hill,3,930000,2,1,124,-37.7934,144.9923
Clifton Hill,2,1420000,1,0,180,-37.7898,144.9903
Clifton Hill,2,1075000,1,1,174,-37.7928,144.9987
Clifton Hill,2,1105000,1,1,185,-37.7927,144.9981
Clifton Hill,2,1209000,1,1,140,-37.7919,144.9884
Clifton Hill,4,3010000,3,2,382,-37.7897,144.9992
Clifton Hill,2,1435000,1,2,239,-37.7918,144.997
Clifton Hill,2,1417000,1,0,197,-37.7924,145.0002
Clifton Hill,2,1290000,1,0,164,-37.7912,144.9967
Clifton Hill,3,1226000,2,0,0,-37.7917,144.9902
Clifton Hill,2,495000,1,1,515,-37.7875,145.0049
Clifton Hill,1,325000,1,1,0,-37.7873,144.9958
Clifton Hill,3,1370000,2,1,176,-37.7921,144.9898
Clifton Hill,2,1620000,1,2,251,-37.787,144.9988
Clifton Hill,3,1180000,3,1,142,-37.7928,145.0021
Clifton Hill,2,1405000,1,0,219,-37.7882,144.9984
Clifton Hill,2,880000,1,0,100,-37.7923,144.9858
Clifton Hill,2,1450000,1,0,156,-37.7892,144.9999
Clifton Hill,2,856000,1,0,170,-37.7936,144.995
Clifton Hill,2,885500,2,2,0,-37.7937,144.9983
Clifton Hill,3,1680000,2,1,201,-37.7884,145
Clifton Hill,2,730000,1,1,103,-37.7898,144.9957
Clifton Hill,3,825000,3,1,67,-37.7946,144.9989
Clifton Hill,2,533000,1,1,0,-37.7931,144.9938
Clifton Hill,2,1430000,1,0,151,-37.7912,144.9963
Clifton Hill,4,1506000,2,0,162,-37.7885,144.9994
Clifton Hill,3,1150000,1,1,169,-37.7925,144.9877
Clifton Hill,3,1360000,1,0,118,-37.7921,144.9858
Clifton Hill,2,640000,1,1,0,-37.7873,144.9961
Coburg,2,850000,1,1,371,-37.735,144.9589
Coburg,3,784000,1,1,286,-37.7427,144.952
Coburg,3,680000,1,0,702,-37.7391,144.9812
Coburg,4,1221000,1,2,596,-37.7456,144.9696
Coburg,2,807000,2,1,0,-37.7546,144.9713
Coburg,3,790000,1,2,371,-37.7435,144.9507
Coburg,4,955000,2,1,295,-37.7374,144.9617
Coburg,3,675000,1,2,142,-37.7382,144.973
Coburg,3,1010000,2,1,278,-37.7494,144.9686
Coburg,3,1202000,2,2,423,-37.7493,144.9559
Coburg,3,1370000,1,1,233,-37.7549,144.9611
Coburg,2,550000,1,1,0,-37.7358,144.9801
Coburg,3,1000000,2,3,370,-37.744,144.9501
Coburg,3,935500,1,2,386,-37.7364,144.96
Coburg,8,2250000,2,4,983,-37.7517,144.9699
Coburg,4,145000,1,1,536,-37.7555,144.9658
Coburg,4,905000,2,1,439,-37.7363,144.9507
Coburg,3,860000,1,1,283,-37.7416,144.9582
Coburg,2,953000,1,1,170,-37.7508,144.9608
Coburg,2,735000,1,1,280,-37.7429,144.952
Coburg,3,550000,2,2,0,-37.7372,144.9764
Coburg,3,1100000,1,1,576,-37.7432,144.9474
Coburg,3,947000,1,1,372,-37.735,144.9581
Coburg,2,500000,1,1,0,-37.7405,144.9644
Coburg,3,865000,2,2,263,-37.7546,144.9713
Coburg,2,466000,1,1,0,-37.7527,144.9522
Coburg,3,740000,2,1,255,-37.7546,144.9713
Coburg,3,812000,1,1,370,-37.7561,144.9718
Coburg,3,766000,1,0,378,-37.7561,144.9716
Coburg,3,825000,1,1,374,-37.7561,144.9715
Coburg,4,1131000,2,2,494,-37.7359,144.9711
Coburg,3,1064000,2,1,417,-37.7478,144.9583
Coburg,2,610000,2,1,114,-37.7466,144.9482
Coburg,3,1210000,1,1,379,-37.7544,144.9764
Coburg,2,434000,1,1,0,-37.7405,144.9644
Coburg,2,653000,1,1,129,-37.7422,144.9606
Coburg,3,640000,1,2,119,-37.7403,144.9491
Coburg,2,820000,1,1,597,-37.7402,144.9807
Coburg,4,1250000,1,2,613,-37.7433,144.9762
Coburg,5,1335000,3,2,390,-37.7376,144.9726
Coburg,6,1900000,2,2,1060,-37.7523,144.9725
Coburg,3,1090000,1,1,464,-37.753,144.9485
Coburg,3,1130000,1,2,735,-37.7379,144.9623
Coburg,4,1145000,2,2,480,-37.7402,144.9607
Coburg,2,657000,1,2,138,-37.7427,144.9711
Coburg,3,763000,2,1,107,-37.7517,144.963
Coburg,2,903000,1,1,253,-37.7484,144.9521
Coburg,3,1000000,1,1,431,-37.75,144.9695
Coburg,4,1742000,2,4,482,-37.7529,144.9534
Coburg,4,865000,1,1,452,-37.7525,144.948
Coburg,2,485000,2,1,0,-37.7367,144.9701
Coburg,3,1278000,2,3,405,-37.7464,144.959
Coburg,3,590000,2,2,0,-37.7458,144.9751
Coburg,4,1000000,2,1,381,-37.7337,144.9548
Coburg,3,590000,2,2,0,-37.7372,144.9764
Coburg,3,1030000,1,1,404,-37.7504,144.9537
Coburg,4,1136000,3,1,420,-37.7501,144.962
Coburg,2,635000,1,1,97,-37.7516,144.9623
Coburg,3,1061000,1,1,527,-37.7359,144.9502
Coburg,4,1155000,1,2,370,-37.7431,144.956
Coburg,4,650000,2,2,312,-37.7362,144.9714
Coburg,3,1286000,2,2,435,-37.7477,144.9483
Coburg,3,885000,1,2,255,-37.7493,144.9701
Coburg,4,1160000,2,5,371,-37.7436,144.962
Coburg,4,1400000,1,1,856,-37.7432,144.9481
Coburg,2,470000,2,1,0,-37.7379,144.9683
Coburg,3,1260000,2,0,407,-37.7471,144.9579
Coburg,2,920000,1,0,157,-37.7464,144.9676
Coburg,3,841000,1,3,385,-37.734,144.9603
Coburg,2,537500,1,1,0,-37.7435,144.9563
Coburg,2,1130000,1,2,520,-37.7543,144.9717
Coburg,2,598000,1,1,108,-37.7379,144.9617
Coburg,3,1120000,2,1,293,-37.7481,144.9663
Coburg,3,870000,1,1,371,-37.735,144.9558
Coburg,3,680000,1,2,462,-37.7448,144.9478
Coburg,1,482500,1,1,108,-37.7554,144.9648
Coburg,3,825000,1,2,577,-37.7459,144.9773
Coburg,3,725000,1,0,238,-37.7539,144.9612
Coburg,4,1250000,3,1,515,-37.7537,144.9766
Coburg,2,1008000,1,3,457,-37.7505,144.9725
Coburg,2,599000,2,1,76,-37.7474,144.9621
Coburg,2,860000,1,1,483,-37.7509,144.9696
Coburg,4,990000,1,1,488,-37.7537,144.9532
Coburg,2,451000,1,1,0,-37.752,144.954
Coburg,2,635000,2,3,339,-37.7404,144.9559
Coburg,5,1020000,2,4,381,-37.7492,144.969
Coburg,3,967000,1,1,169,-37.7494,144.9681
Coburg,3,1025000,1,3,336,-37.7408,144.9558
Coburg,3,700000,1,1,138,-37.7406,144.9555
Coburg,3,1130000,1,3,206,-37.7382,144.9563
Coburg,3,835000,1,2,385,-37.7376,144.9638
Coburg,4,1075000,1,4,531,-37.7473,144.9528
Coburg,3,845000,1,1,221,-37.748,144.9603
Coburg,3,600000,1,1,102,-37.736,144.9665
Coburg,4,1461000,2,2,571,-37.7535,144.9779
Coburg,4,1150000,2,2,43,-37.7456,144.9469
Coburg,2,515000,1,2,0,-37.7474,144.9608
Coburg,3,770000,1,2,408,-37.7366,144.9564
Coburg,2,472000,1,1,500,-37.747,144.9515
Coburg,2,901000,1,1,545,-37.7445,144.9471
Coburg,2,642000,1,0,167,-37.7477,144.9647
Coburg,2,605000,1,1,0,-37.7519,144.9721
Coburg,3,687000,1,1,116,-37.7454,144.9487
Coburg,4,975000,2,2,307,-37.748,144.9602
Coburg,3,985000,1,1,309,-37.7434,144.9697
Coburg,3,835000,1,1,459,-37.7388,144.9529
Coburg,3,951000,2,0,342,-37.743,144.956
Coburg,3,1370000,1,1,563,-37.7493,144.978
Coburg,2,700000,1,2,381,-37.74,144.9516
Coburg,3,810000,2,1,213,-37.7461,144.9584
Coburg,2,445000,1,1,0,-37.7336,144.9597
Coburg,4,838000,1,1,576,-37.7369,144.9637
Coburg,2,810000,1,1,370,-37.7489,144.9598
Coburg,4,1150000,1,2,633,-37.7531,144.9504
Coburg,4,931000,1,1,412,-37.7432,144.9768
Coburg,1,241000,1,1,0,-37.7463,144.9635
Coburg,4,1331000,2,2,394,-37.7534,144.9679
Coburg,1,1007000,2,0,807,-37.7373,144.9825
Coburg,2,981000,1,1,263,-37.7493,144.97
Coburg,2,570000,1,1,0,-37.7367,144.9701
Coburg,2,500000,1,1,113,-37.7424,144.961
Coburg,3,830000,2,0,559,-37.7384,144.9617
Coburg,3,1194500,1,2,537,-37.7443,144.9494
Coburg,2,425000,2,1,0,-37.7363,144.9723
Coburg,2,645000,1,1,702,-37.7517,144.9795
Coburg North,4,895000,2,2,661,-37.7246,144.9828
Coburg North,3,655000,1,0,404,-37.7305,144.9803
Coburg North,3,631000,1,1,178,-37.7297,144.9645
Coburg North,2,600000,1,1,145,-37.7295,144.9641
Coburg North,4,820000,1,3,498,-37.7329,144.9721
Coburg North,3,715000,2,2,173,-37.7308,144.9832
Coburg North,3,735000,1,1,427,-37.7303,144.9773
Coburg North,3,864000,1,2,565,-37.7283,144.969
Coburg North,3,700000,1,2,626,-37.7201,144.9696
Coburg North,4,735000,2,2,302,-37.7271,144.9842
Coburg North,2,591000,1,1,0,-37.721,144.9527
Coburg North,3,860000,1,3,586,-37.7205,144.9659
Coburg North,2,765000,1,2,563,-37.723,144.96
Coburg North,3,625000,1,2,104,-37.7307,144.9826
Coburg North,2,745000,1,3,526,-37.732,144.9832
Coburg North,4,1050000,3,2,501,-37.7266,144.9823
Coburg North,3,782000,1,3,576,-37.7269,144.9654
Coburg North,2,935000,1,2,833,-37.7297,144.9654
Coburg North,4,1009000,1,2,590,-37.7197,144.9585
Coburg North,2,820000,1,4,629,-37.7276,144.9688
Coburg North,3,780000,1,2,307,-37.7215,144.9533
Coburg North,3,707000,2,3,556,-37.7305,144.9605
Coburg North,3,772000,1,1,367,-37.728,144.963
Coburg North,3,745000,1,3,473,-37.7316,144.9789
Coburg North,2,532500,1,1,168,-37.73,144.9629
Coburg North,3,750000,2,2,310,-37.7305,144.9809
Coburg North,3,815000,2,2,376,-37.7295,144.982
Coburg North,3,637000,1,4,498,-37.7323,144.9833
Coburg North,4,950000,2,2,298,-37.7308,144.9836
Coburg North,3,780000,1,2,677,-37.7297,144.9648
Coburg North,3,860000,2,3,472,-37.734,144.9728
Coburg North,5,1172000,3,2,425,-37.7302,144.9816
Coburg North,2,530000,1,1,332,-37.7187,144.9564
Coburg North,2,570000,2,2,186,-37.7263,144.9843
Coburg North,3,2000000,1,1,973,-37.7284,144.9843
Coburg North,3,650000,1,1,407,-37.7351,144.9833
Coburg North,4,792000,2,1,320,-37.7242,144.9612
Coburg North,3,720000,1,2,499,-37.7236,144.9576
Coburg North,3,970000,1,2,575,-37.7307,144.9704
Collingwood,2,750000,1,1,115,-37.7968,144.9891
Collingwood,2,890000,1,1,178,-37.7974,144.9915
Collingwood,2,1260000,1,1,0,-37.8042,144.9845
Collingwood,2,855000,1,1,2886,-37.8042,144.9845
Collingwood,3,1260000,1,0,167,-37.7962,144.9866
Collingwood,2,1320000,2,1,0,-37.7969,144.9885
Collingwood,2,1430000,1,0,231,-37.7969,144.9905
Collingwood,3,1125000,2,2,0,-37.8083,144.9908
Collingwood,3,950000,2,1,15900,-37.8035,144.985
Collingwood,2,910000,1,1,0,-37.8035,144.985
Collingwood,1,452000,1,1,816,-37.802,144.9848
Collingwood,1,440000,1,1,2773,-37.802,144.9854
Collingwood,1,415000,1,1,3701,-37.809,144.9911
Collingwood,2,1015000,1,0,117,-37.7948,144.9861
Collingwood,1,372000,1,1,0,-37.809,144.9911
Collingwood,3,1326000,2,1,0,-37.8032,144.9842
Collingwood,3,910000,1,1,171,-37.8006,144.9925
Collingwood,2,1230000,2,1,0,-37.8042,144.9845
Collingwood,2,855000,1,0,130,-37.7953,144.9882
Collingwood,1,457000,1,1,406,-37.796,144.9911
Collingwood,3,897500,2,1,82,-37.7961,144.9873
Collingwood,2,865000,2,1,0,-37.8035,144.985
Collingwood,2,1265000,1,1,282,-37.7985,144.9883
Collingwood,2,1260000,1,2,116,-37.8067,144.984
Collingwood,3,1075000,1,0,183,-37.7948,144.9875
Collingwood,3,1470000,2,2,0,-37.8037,144.9846
Collingwood,1,366000,1,1,0,-37.796,144.9911
Collingwood,1,461000,1,1,0,-37.8035,144.985
Collingwood,2,981000,1,0,188,-37.7964,144.9923
Collingwood,2,683000,1,1,0,-37.8035,144.985
Collingwood,3,1470000,2,0,150,-37.7968,144.9924
Collingwood,2,670000,1,0,118,-37.7976,144.993
Collingwood,1,430000,1,1,0,-37.8019,144.9845
Collingwood,2,515000,1,1,816,-37.802,144.9848
Collingwood,2,1000000,1,2,159,-37.7962,144.9887
Collingwood,3,887500,2,1,81,-37.7961,144.9874
Collingwood,2,713500,2,1,1060,-37.7954,144.9868
Collingwood,3,1500000,2,2,0,-37.8042,144.9845
Collingwood,2,672000,1,1,0,-37.8046,144.984
Collingwood,2,1215000,2,1,0,-37.8035,144.985
Collingwood,2,800000,1,1,0,-37.8026,144.9848
Collingwood,2,1645000,1,3,0,-37.8046,144.9858
Collingwood,2,450000,1,1,0,-37.7988,144.9912
Collingwood,2,860000,2,1,0,-37.8035,144.985
Doncaster,4,1924500,4,2,1157,-37.7779,145.127
Doncaster,2,492500,1,1,65,-37.7887,145.1438
Doncaster,3,1403000,1,4,727,-37.7942,145.1218
Doncaster,4,1408000,2,0,725,-37.7891,145.1073
Doncaster,4,855000,2,2,242,-37.7915,145.1258
Doncaster,3,1450000,1,1,638,-37.7912,145.1248
Doncaster,5,1461800,2,2,660,-37.7791,145.1328
Doncaster,4,1396000,1,2,658,-37.7827,145.1358
Doncaster,5,1535000,3,2,681,-37.7722,145.1309
Doncaster,3,1125000,2,2,819,-37.781,145.1036
Doncaster,3,700000,2,2,0,-37.7862,145.1235
Doncaster,4,1152000,2,2,336,-37.794,145.1178
Doncaster,4,1868000,2,2,925,-37.7869,145.1183
Doncaster,3,920000,3,3,655,-37.7798,145.1319
Doncaster,4,1050000,2,2,317,-37.7815,145.1279
Doncaster,3,910000,2,2,299,-37.7929,145.1338
Doncaster,3,1850000,1,2,1073,-37.7772,145.1157
Doncaster,4,1225000,3,2,740,-37.7912,145.1127
Doncaster,4,1316000,2,2,716,-37.778,145.1173
Doncaster,2,400000,1,2,0,-37.7868,145.1223
Doncaster,5,1400000,3,2,656,-37.7752,145.1317
Doncaster,5,2168000,5,2,669,-37.7808,145.1185
Doncaster,4,1430000,2,2,655,-37.782,145.1194
Doncaster,4,1250000,2,2,780,-37.7955,145.139
Doncaster,3,772000,2,1,203,-37.7776,145.1267
Doncaster,4,2000000,3,2,507,-37.7738,145.1308
Doncaster,3,1300000,1,2,657,-37.7946,145.1375
Doncaster,4,1468000,2,2,806,-37.7939,145.1392
Doncaster,3,1275000,1,1,720,-37.79,145.1309
Doncaster,4,1200000,1,2,657,-37.7856,145.1374
Doncaster,3,655000,2,2,0,-37.7826,145.1274
Doncaster,3,1310000,1,2,1157,-37.7934,145.1336
Doncaster,4,753000,1,1,241,-37.7743,145.1093
Doncaster,4,1250000,2,3,767,-37.7735,145.1044
Doncaster,2,1140000,1,1,679,-37.7915,145.1224
Doncaster,3,1180000,1,2,657,-37.7807,145.1193
Doncaster,3,746000,2,2,118,-37.7863,145.106
Doncaster,3,1485000,2,2,731,-37.7892,145.131
Doncaster,3,1190000,1,1,658,-37.7816,145.1066
Doncaster,3,900000,2,2,366,-37.792,145.1077
Doncaster,3,1250000,2,1,728,-37.7813,145.1318
Doncaster,3,1030000,1,1,827,-37.7848,145.1029
Doncaster,4,985000,2,2,182,-37.7888,145.138
Doncaster,3,1300000,1,2,651,-37.7827,145.1051
Doncaster,2,522500,1,1,145,-37.7874,145.1043
Doncaster,5,1510000,2,2,659,-37.7903,145.1107
Doncaster,4,1460000,2,2,840,-37.78,145.1145
Doncaster,3,958000,2,2,0,-37.7814,145.1273
Doncaster,4,1462500,3,2,654,-37.7795,145.1294
Doncaster,3,1430000,1,2,811,-37.7927,145.1386
Doncaster,4,1350000,3,2,711,-37.7887,145.1086
Doncaster,3,1250000,2,2,900,-37.7902,145.1344
Doncaster,4,1460800,3,2,654,-37.7856,145.1088
Doncaster,3,1152500,2,2,648,-37.7798,145.1368
Doncaster,5,1650000,4,2,500,-37.7863,145.1105
Doncaster,3,1474000,2,2,753,-37.7753,145.1114
Doncaster,3,800000,2,2,267,-37.7882,145.1315
Doncaster,3,1391000,1,1,764,-37.7934,145.1207
Doncaster,2,452000,1,1,67,-37.7887,145.1436
Doncaster,5,1322000,1,0,729,-37.7932,145.1123
Doncaster,3,1102200,2,2,233,-37.7881,145.1371
Doncaster,4,1401000,3,2,650,-37.7785,145.1212
Doncaster,4,1782000,3,3,586,-37.7739,145.1287
Doncaster,3,735000,1,1,302,-37.7809,145.1061
Doncaster,4,1520000,3,2,657,-37.7954,145.1379
Doncaster,3,990000,1,1,746,-37.7933,145.1417
Doncaster,3,1020000,1,2,725,-37.7945,145.1172
Doncaster,3,878000,2,2,0,-37.7901,145.1341
Doncaster,4,973500,2,2,234,-37.7932,145.1275
Doncaster,3,751800,1,2,109,-37.7749,145.1138
Doncaster,3,1100000,2,2,771,-37.7765,145.117
Doncaster,3,1202000,2,2,649,-37.7794,145.1224
Doncaster,3,1362000,1,2,798,-37.7894,145.1333
Doncaster,4,1810000,2,4,769,-37.7781,145.1337
Doncaster,3,826000,1,4,192,-37.7837,145.1027
Doncaster,3,900000,3,2,385,-37.7774,145.1205
Doncaster,3,888000,2,1,192,-37.7942,145.1256
Eaglemont,5,1901000,2,2,963,-37.7674,145.0518
Eaglemont,4,1650000,3,2,724,-37.7594,145.0594
Eaglemont,3,1816000,1,2,846,-37.7666,145.0591
Eaglemont,2,525000,1,1,79,-37.7612,145.0663
Eaglemont,4,2050000,3,2,723,-37.7615,145.0705
Eaglemont,5,1930000,2,1,939,-37.7659,145.0585
Eaglemont,2,2850000,1,1,1777,-37.7676,145.0597
Eaglemont,4,2600000,2,3,871,-37.7612,145.0676
Eaglemont,2,600000,1,1,112,-37.7669,145.0521
Eaglemont,3,1601000,1,1,872,-37.7618,145.0649
Eaglemont,3,1100000,2,1,555,-37.7585,145.0568
Eaglemont,4,2550000,2,2,1484,-37.769,145.0616
Eaglemont,3,1190000,2,2,0,-37.7623,145.0569
Eaglemont,4,2012000,3,2,597,-37.765,145.0646
Eaglemont,4,2309000,3,2,1177,-37.7652,145.0687
Elsternwick,2,900000,1,2,239,-37.8845,144.999
Elsternwick,3,1625000,2,2,447,-37.8912,145.0138
Elsternwick,2,906000,1,1,221,-37.8829,145.0129
Elsternwick,4,1100000,2,0,147,-37.8852,144.9997
Elsternwick,2,930000,1,1,295,-37.8904,145.013
Elsternwick,3,1755000,2,1,391,-37.8885,145.0133
Elsternwick,4,1400000,1,1,489,-37.8916,145.0123
Elsternwick,3,1240000,2,2,319,-37.8922,145.0112
Elsternwick,2,700000,1,2,99,-37.8951,145.0085
Elsternwick,2,591000,1,1,815,-37.8857,145.0136
Elsternwick,2,537000,1,1,0,-37.8838,145.0095
Elsternwick,3,1805000,2,1,347,-37.8833,145.0118
Elsternwick,3,800000,2,2,331,-37.8847,144.9992
Elsternwick,3,965000,1,2,275,-37.8859,144.9994
Elsternwick,2,1160000,2,2,155,-37.8887,145.0046
Elsternwick,3,820000,2,2,108,-37.8858,145.0012
Elsternwick,4,2600000,2,2,527,-37.883,145.0043
Elsternwick,2,900000,1,1,198,-37.8824,145.0133
Elsternwick,3,1390000,1,2,463,-37.8879,145.0134
Elsternwick,3,1071000,2,2,179,-37.8961,145.0125
Elsternwick,3,1800000,2,2,492,-37.8789,145.0048
Elsternwick,3,2345000,2,1,419,-37.8817,145.0126
Elsternwick,2,741000,1,1,0,-37.8829,145.0033
Elsternwick,2,626000,1,1,1764,-37.8889,145.0043
Elsternwick,3,2160000,1,1,590,-37.8807,145.0005
Elsternwick,4,3000000,2,2,661,-37.8844,145.0117
Elsternwick,3,1500000,2,0,195,-37.8831,145.0127
Elsternwick,4,1650000,3,2,386,-37.883,144.999
Elsternwick,3,850000,2,2,108,-37.8861,145.0014
Elsternwick,3,1750000,2,2,517,-37.8813,145.0063
Elsternwick,3,1450000,1,2,351,-37.8832,145.0133
Elsternwick,4,2806000,3,2,669,-37.8871,145.0081
Elsternwick,3,782000,1,1,0,-37.8921,145.0106
Elsternwick,4,1007000,2,2,125,-37.8855,145.001
Elsternwick,4,1450000,2,2,376,-37.892,145.008
Elsternwick,2,500000,1,1,0,-37.8822,144.9994
Elsternwick,4,2600000,3,2,701,-37.8897,145.008
Elsternwick,2,895000,1,1,147,-37.8849,144.9993
Elsternwick,2,751000,2,1,0,-37.8868,145
Elsternwick,4,2050000,3,2,420,-37.8891,145.0102
Elsternwick,3,1605000,1,1,418,-37.8831,145.0153
Elsternwick,2,410000,0,0,0,-37.8863,144.9996
Elsternwick,2,577000,1,0,0,-37.8889,145.0043
