views,likes,dislikes,comment_count,,,,,
170443,20505,173,2051,,,,,
170447,13995,652,1471,,,,,
170545,1929,53,279,,,,,
170558,6590,174,760,,,,,
170574,11060,92,1270,,,,,
170622,6147,88,590,,,,,
170637,1660,100,375,,,,,
170648,3184,906,1269,,,,,
170686,4628,238,1924,,,,,
170702,10379,174,1044,,,,,
170715,1716,196,134,,,,,
170779,4802,607,396,,,,,
170780,906,52,165,,,,,
170793,22303,152,1757,,,,,
170851,10033,130,897,,,,,
170913,5049,118,516,,,,,
170922,17492,114,885,,,,,
170928,12998,170,2618,,,,,
170955,2254,333,265,,,,,
170959,3471,233,286,,,,,
170997,6023,379,478,,,,,
171018,11618,76,1068,,,,,
171040,2572,73,184,,,,,
171104,7554,163,1540,,,,,
171152,4284,191,1621,,,,,
171179,2835,108,380,,,,,
171238,623,174,215,,,,,
171311,21743,144,1534,,,,,
171324,8698,428,948,,,,,
171352,2119,130,260,,,,,
171420,3333,226,299,,,,,
171443,1842,50,140,,,,,
171518,6303,331,795,,,,,
171536,5424,222,704,,,,,
171552,729,27,67,,,,,
171554,5981,250,794,,,,,
171576,936,97,218,,,,,
171642,13028,167,783,,,,,
171676,3738,345,461,,,,,
171738,5589,80,238,,,,,
171782,2780,64,505,,,,,
171804,3552,113,548,,,,,
171873,15326,50,1238,,,,,
171881,3910,310,513,,,,,
171899,1308,47,58,,,,,
171911,1104,156,144,,,,,
172022,5807,115,440,,,,,
172027,1548,59,294,,,,,
172031,5249,180,872,,,,,
172035,2837,86,191,,,,,
172124,5899,190,903,,,,,
172131,1057,109,412,,,,,
172146,2840,254,498,,,,,
172158,11676,78,1077,,,,,
172205,5474,91,366,,,,,
172224,15507,74,629,,,,,
172266,20679,175,2059,,,,,
172276,6818,216,504,,,,,
172301,12038,81,700,,,,,
172327,8293,57,484,,,,,
172338,1604,65,66,,,,,
172367,6047,362,949,,,,,
172384,4830,613,396,,,,,
172457,6600,162,978,,,,,
172473,7233,325,833,,,,,
172495,8972,112,396,,,,,
172502,14450,71,517,,,,,
172546,8823,343,1287,,,,,
172551,578,13,30,,,,,
172587,379,49,199,,,,,
172599,7332,239,343,,,,,
172605,9706,54,340,,,,,
172632,6771,221,408,,,,,
172672,11181,248,531,,,,,
172804,1906,142,608,,,,,
172830,8161,272,628,,,,,
172877,11271,75,407,,,,,
172879,2986,343,745,,,,,
172886,1393,299,717,,,,,
172930,4594,147,513,,,,,
172948,763,194,1207,,,,,
172994,20116,211,1102,,,,,
173015,10086,131,897,,,,,
173027,6181,36,109,,,,,
173075,2059,294,734,,,,,
173088,7169,170,887,,,,,
173129,9470,97,637,,,,,
173210,6356,424,1536,,,,,
173330,3792,422,574,,,,,
173336,3481,420,1283,,,,,
173401,14192,100,1430,,,,,
173440,10639,184,4357,,,,,
173455,567,43,263,,,,,
173531,5440,336,730,,,,,
173562,4101,150,135,,,,,
173564,1109,161,143,,,,,
173602,11892,722,1701,,,,,
173611,13087,154,1125,,,,,
173688,7571,442,1584,,,,,
173696,766,196,1216,,,,,
173700,2874,109,395,,,,,
173708,20835,175,2077,,,,,
173742,4598,182,258,,,,,
173879,5725,138,662,,,,,
173889,846,648,1155,,,,,
173971,5855,277,366,,,,,
173986,21108,145,1445,,,,,
173994,7664,114,1383,,,,,
173997,5853,116,440,,,,,
174010,9747,132,723,,,,,
174023,7010,72,632,,,,,
174037,4869,615,398,,,,,
174097,24415,215,1283,,,,,
174101,1215,342,541,,,,,
174127,4686,240,1964,,,,,
174131,2296,160,556,,,,,
174155,6639,177,763,,,,,
174183,9302,436,684,,,,,
174233,5642,65,273,,,,,
174245,3600,223,551,,,,,
174338,4517,165,694,,,,,
174388,11974,166,1230,,,,,
174412,12022,257,722,,,,,
174418,10120,367,855,,,,,
174493,833,266,281,,,,,
174504,11738,78,1093,,,,,
174513,107,37,0,,,,,
174546,11808,216,981,,,,,
174557,2294,134,322,,,,,
174561,2138,133,213,,,,,
174568,4934,65,208,,,,,
174569,5616,74,497,,,,,
174571,7428,71,433,,,,,
174613,1361,55,210,,,,,
174650,12039,57,859,,,,,
174653,10131,131,898,,,,,
174672,7077,76,794,,,,,
174715,7305,141,588,,,,,
174736,6864,101,514,,,,,
174773,1114,162,142,,,,,
174780,6093,183,1356,,,,,
174805,4892,155,1938,,,,,
174882,14112,87,2051,,,,,
174948,7633,165,1544,,,,,
175035,27051,233,2058,,,,,
175043,694,360,1805,,,,,
175106,951,652,1746,,,,,
175118,7641,114,410,,,,,
175132,21008,176,2085,,,,,
175181,2301,79,361,,,,,
175196,8811,97,622,,,,,
175205,9784,167,487,,,,,
175210,5490,226,699,,,,,
175273,29007,40,2389,,,,,
175368,16265,95,2040,,,,,
175400,3000,134,208,,,,,
175422,1782,29,130,,,,,
175494,1406,304,727,,,,,
175539,17130,264,1747,,,,,
175541,22785,152,1771,,,,,
175545,916,52,167,,,,,
175566,4900,617,398,,,,,
175568,15746,262,1306,,,,,
175591,1292,119,164,,,,,
175596,11286,250,534,,,,,
175608,7612,103,1001,,,,,
175682,2573,88,252,,,,,
175683,5550,835,747,,,,,
175754,8290,129,475,,,,,
175760,15482,138,2164,,,,,
175827,4105,573,1268,,,,,
175842,10411,133,505,,,,,
175852,15909,200,852,,,,,
175873,8003,155,373,,,,,
175912,6160,387,442,,,,,
175916,5984,192,490,,,,,
175928,1856,28,265,,,,,
175943,14554,79,579,,,,,
176006,12056,79,1203,,,,,
176079,756,13,71,,,,,
176087,2260,152,317,,,,,
176094,2976,151,429,,,,,
176102,4642,174,564,,,,,
176110,10161,133,901,,,,,
176140,15955,178,1586,,,,,
176152,4887,88,299,,,,,
176254,2550,135,158,,,,,
176270,491,698,1084,,,,,
176307,5136,138,289,,,,,
176317,8872,447,516,,,,,
176332,14574,70,815,,,,,
176336,1411,304,696,,,,,
176357,9509,40,382,,,,,
176366,5153,282,1043,,,,,
176368,7398,38,218,,,,,
176380,12369,367,1285,,,,,
176394,7673,397,1540,,,,,
176437,7043,266,2293,,,,,
176448,1735,197,135,,,,,
176461,1898,2030,249,,,,,
176476,4720,240,1968,,,,,
176522,11479,154,571,,,,,
176529,11225,193,2656,,,,,
176543,1480,215,468,,,,,
176544,7552,223,1815,,,,,
176548,6993,102,1388,,,,,
176598,2261,34,356,,,,,
176639,11414,169,865,,,,,
176650,4436,78,202,,,,,
176709,5043,223,746,,,,,
176712,4193,239,352,,,,,
176772,8975,167,1351,,,,,
176773,6256,107,285,,,,,
176785,10242,77,1016,,,,,
176811,6396,210,505,,,,,
176811,3640,154,200,,,,,
176823,21230,177,2111,,,,,
176835,4889,100,252,,,,,
176838,1069,111,416,,,,,
176847,4946,56,186,,,,,
176848,6888,163,1282,,,,,
176871,634,26,72,,,,,
176914,1853,201,245,,,,,
176928,6433,220,406,,,,,
176965,847,119,521,,,,,
176993,1410,304,687,,,,,
176998,636,26,73,,,,,
177093,11055,129,573,,,,,
177098,637,26,72,,,,,
177235,6254,188,516,,,,,
177250,6718,168,992,,,,,
177269,2220,206,372,,,,,
177288,5253,483,483,,,,,
177307,2627,90,145,,,,,
177348,18022,507,3143,,,,,
177357,6685,177,767,,,,,
177419,6037,193,925,,,,,
177469,10183,135,903,,,,,
177473,4127,575,1206,,,,,
177486,16945,178,1090,,,,,
177544,6857,77,192,,,,,
177551,7541,141,810,,,,,
177613,9578,100,433,,,,,
177640,3250,926,1297,,,,,
177648,6932,786,697,,,,,
177705,2606,54,237,,,,,
177707,6271,88,275,,,,,
177740,6072,126,986,,,,,
177747,12450,262,1128,,,,,
177760,7690,168,1546,,,,,
177764,3308,252,483,,,,,
177785,8737,390,897,,,,,
177802,21382,177,2121,,,,,
177822,627,176,217,,,,,
177832,9803,416,1509,,,,,
177839,5791,60,391,,,,,
177849,3736,113,389,,,,,
177892,939,374,793,,,,,
177893,9999,347,689,,,,,
177938,8578,526,953,,,,,
177962,21386,148,1457,,,,,
178072,7822,299,1208,,,,,
178121,9489,147,2116,,,,,
178146,17660,135,1686,,,,,
178163,11982,227,997,,,,,
178191,4739,244,1984,,,,,
178194,13344,161,1001,,,,,
178196,2110,295,736,,,,,
178256,14681,135,1198,,,,,
178305,6476,143,1554,,,,,
178312,6039,273,820,,,,,
178313,9072,98,656,,,,,
178325,1641,83,178,,,,,
178387,4143,577,1289,,,,,
178403,5382,575,868,,,,,
178404,11400,252,535,,,,,
178408,3122,216,138,,,,,
178433,7481,249,342,,,,,
178462,20997,287,990,,,,,
178480,5185,120,518,,,,,
178512,2967,343,494,,,,,
178554,2795,55,179,,,,,
178557,3826,145,276,,,,,
178573,3497,196,1022,,,,,
178602,407,262,93,,,,,
178624,4019,505,2486,,,,,
178679,4119,806,623,,,,,
178717,21476,177,2136,,,,,
178748,8412,59,364,,,,,
178756,5892,116,430,,,,,
178765,10218,137,903,,,,,
178785,1611,95,53,,,,,
178787,2926,129,266,,,,,
178832,9537,90,570,,,,,
178838,27172,154,2614,,,,,
178855,1813,29,129,,,,,
178878,4212,395,368,,,,,
178887,19838,83,1055,,,,,
178898,6229,394,450,,,,,
178900,4152,578,1254,,,,,
178909,5550,229,709,,,,,
178977,14355,87,429,,,,,
178986,1570,134,223,,,,,
179026,4355,197,1589,,,,,
179107,6343,144,307,,,,,
179136,4605,271,269,,,,,
179142,5765,220,288,,,,,
179148,14892,416,1106,,,,,
179243,17090,131,14701,,,,,
179264,1505,58,184,,,,,
179283,3592,438,1299,,,,,
179285,7806,119,1400,,,,,
179345,2975,86,199,,,,,
179374,1116,163,142,,,,,
179422,5015,61,262,,,,,
179448,0,0,1847,,,,,
179477,9608,256,938,,,,,
179506,4610,165,702,,,,,
179550,7148,152,285,,,,,
179591,23719,98,1502,,,,,
179610,1120,77,134,,,,,
179646,7461,334,761,,,,,
179660,3103,139,298,,,,,
179723,4763,247,1998,,,,,
179747,8600,476,905,,,,,
179803,2994,152,430,,,,,
179807,7379,192,679,,,,,
179815,8016,703,1633,,,,,
179838,2401,108,207,,,,,
179851,3158,125,143,,,,,
179854,8641,310,860,,,,,
179898,6725,179,770,,,,,
179903,5340,98,535,,,,,
179912,7859,119,167,,,,,
179948,7725,105,1007,,,,,
179972,21150,74,1943,,,,,
179990,5918,210,725,,,,,
179997,1401,113,133,,,,,
180064,4275,164,395,,,,,
180100,9452,98,369,,,,,
180139,6168,198,262,,,,,
180184,628,177,217,,,,,
180238,511,594,456,,,,,
180280,6269,398,448,,,,,
180284,6073,125,512,,,,,
180314,477,308,568,,,,,
180379,5855,55,150,,,,,
180444,11179,726,2275,,,,,
180506,7131,270,2305,,,,,
180546,29537,48,2409,,,,,
180565,7297,129,303,,,,,
180566,6249,185,1954,,,,,
180576,6814,174,994,,,,,
180606,2400,159,239,,,,,
180624,21571,148,1475,,,,,
180677,2639,3785,341,,,,,
180698,8978,101,629,,,,,
180711,1667,418,1082,,,,,
180713,9225,352,1180,,,,,
180832,479,313,338,,,,,
180837,0,0,179,,,,,
180919,5137,2646,1158,,,,,
180979,17748,125,1359,,,,,
181010,6880,231,578,,,,,
181037,1636,66,67,,,,,
181093,8950,61,490,,,,,
181125,6912,67,513,,,,,
181148,6378,155,1431,,,,,
181214,5703,85,249,,,,,
181238,11511,252,535,,,,,
181247,7778,169,1560,,,,,
181255,2326,357,257,,,,,
181256,6293,400,448,,,,,
181350,10530,53,618,,,,,
181388,1970,147,213,,,,,
181427,23507,121,1747,,,,,
181433,634,105,303,,,,,
181521,6742,179,771,,,,,
181523,3925,55,193,,,,,
181539,7193,74,642,,,,,
181663,4382,199,1608,,,,,
181706,10558,484,733,,,,,
181720,20721,225,0,,,,,
181739,5600,230,711,,,,,
181771,6142,194,947,,,,,
181773,4674,78,311,,,,,
181774,10777,97,561,,,,,
181782,5659,102,271,,,,,
181821,7197,274,2315,,,,,
181833,873,121,462,,,,,
181887,4975,1004,1128,,,,,
181912,10396,374,867,,,,,
181928,8401,225,319,,,,,
181929,578,125,173,,,,,
181937,991,315,881,,,,,
182000,9969,144,552,,,,,
182001,1952,87,100,,,,,
182006,16309,295,1291,,,,,
182016,6389,265,518,,,,,
182089,3602,340,632,,,,,
182113,14843,81,576,,,,,
182121,4982,160,1968,,,,,
182129,9169,169,1381,,,,,
182152,1826,30,131,,,,,
182177,10382,174,2945,,,,,
182186,1236,256,622,,,,,
182200,6315,402,455,,,,,
182210,2971,232,170,,,,,
182250,10340,139,1289,,,,,
182311,11525,121,994,,,,,
182333,9629,90,572,,,,,
182408,12345,167,1272,,,,,
182454,4671,253,304,,,,,
182486,2660,1660,1165,,,,,
182549,2893,70,520,,,,,
182557,2457,177,301,,,,,
182624,4429,194,459,,,,,
182629,5300,170,472,,,,,
182639,4106,760,4797,,,,,
182650,5994,76,725,,,,,
182681,6414,64,434,,,,,
182742,8565,178,483,,,,,
182776,7867,120,1405,,,,,
182778,6153,94,451,,,,,
182783,4403,199,1610,,,,,
182787,5376,390,514,,,,,
182793,12430,262,738,,,,,
182852,6395,382,936,,,,,
182857,12743,230,1309,,,,,
182866,6288,6407,4327,,,,,
182867,6862,175,996,,,,,
182975,6313,187,1977,,,,,
183038,11042,211,1719,,,,,
183087,9275,230,1112,,,,,
183106,2648,59,244,,,,,
183149,6969,68,824,,,,,
183199,25240,522,4125,,,,,
183242,3130,67,163,,,,,
183266,3960,92,321,,,,,
183272,8536,234,1784,,,,,
183292,3665,442,1324,,,,,
183299,3949,1217,4223,,,,,
183316,14128,103,610,,,,,
183331,11540,60,1112,,,,,
183357,2565,203,413,,,,,
183369,11717,92,548,,,,,
183404,8544,316,786,,,,,
183413,2316,157,319,,,,,
183429,9923,47,704,,,,,
183436,21734,150,1479,,,,,
183509,4702,185,265,,,,,
183552,7836,171,1561,,,,,
183640,7251,279,2318,,,,,
183654,6839,410,311,,,,,
183680,6381,98,574,,,,,
183682,4860,273,2450,,,,,
183704,13100,176,1530,,,,,
183713,3183,115,238,,,,,
183721,2163,297,740,,,,,
183733,2897,4786,6458,,,,,
183758,10465,147,938,,,,,
183889,12921,175,982,,,,,
183910,4758,192,560,,,,,
183925,7690,144,857,,,,,
183935,7939,113,1001,,,,,
183937,1929,53,143,,,,,
183939,6199,195,946,,,,,
183948,8839,143,487,,,,,
183950,9268,53,704,,,,,
184075,5279,120,522,,,,,
184100,7431,456,877,,,,,
184136,6278,278,1466,,,,,
184153,15234,269,1761,,,,,
184163,11430,209,2703,,,,,
184255,4285,142,1244,,,,,
184258,8636,58,490,,,,,
184288,2163,51,95,,,,,
184289,7622,340,776,,,,,
184312,12436,170,1290,,,,,
184348,2052,57,272,,,,,
184352,561,64,58,,,,,
184366,27854,155,2431,,,,,
184382,3803,97,981,,,,,
184390,1840,30,132,,,,,
184440,884,124,457,,,,,
184471,24169,180,2139,,,,,
184579,2565,84,242,,,,,
184592,1087,126,143,,,,,
184676,10100,122,591,,,,,
184718,7550,143,712,,,,,
184794,6353,189,1983,,,,,
184800,4686,172,710,,,,,
184848,21199,98,2320,,,,,
184874,6787,222,588,,,,,
184931,6336,6418,4394,,,,,
184944,2386,144,329,,,,,
184982,10075,170,506,,,,,
185045,7180,60,885,,,,,
185049,1949,273,825,,,,,
185074,1644,191,114,,,,,
185118,13542,166,1871,,,,,
185163,9965,100,664,,,,,
185169,6927,177,998,,,,,
185260,4958,236,381,,,,,
185283,12411,105,1077,,,,,
185290,2133,294,154,,,,,
185337,5003,57,186,,,,,
185355,9278,171,1392,,,,,
185365,4342,58,295,,,,,
185388,7081,48,798,,,,,
185392,7306,279,2325,,,,,
185418,889,124,460,,,,,
185441,3895,145,161,,,,,
185450,2358,359,252,,,,,
185481,9337,53,705,,,,,
185535,5079,264,749,,,,,
185545,7885,172,1574,,,,,
185558,19209,387,2448,,,,,
185585,7134,231,513,,,,,
185604,7938,120,1421,,,,,
185620,4052,346,525,,,,,
185678,2988,351,838,,,,,
185707,7018,57,347,,,,,
185752,1308,344,672,,,,,
185812,16144,595,3589,,,,,
185838,508,711,1179,,,,,
185870,2843,48,88,,,,,
185870,10434,348,772,,,,,
185891,5248,111,411,,,,,
185894,1499,564,1180,,,,,
185947,7169,227,440,,,,,
185948,7934,404,1580,,,,,
185981,16850,98,2071,,,,,
186020,21524,300,997,,,,,
186023,3442,106,159,,,,,
186034,6780,76,632,,,,,
186041,7142,108,508,,,,,
186110,11565,263,1186,,,,,
186119,4727,178,567,,,,,
186178,4111,169,600,,,,,
186239,21499,75,1966,,,,,
186280,4761,88,668,,,,,
186290,5518,590,890,,,,,
186309,1480,129,541,,,,,
186370,6355,6424,4420,,,,,
186407,8034,301,1211,,,,,
186452,895,125,464,,,,,
186453,7332,279,2334,,,,,
186548,6260,196,955,,,,,
186572,7004,237,587,,,,,
186597,7398,78,814,,,,,
186600,21913,151,1488,,,,,
186629,2040,674,3423,,,,,
186712,10570,378,874,,,,,
186722,9773,41,422,,,,,
186735,6972,179,1004,,,,,
186737,7281,540,1002,,,,,
186750,5770,85,249,,,,,
186786,5175,537,507,,,,,
186792,8322,160,825,,,,,
186912,5463,84,321,,,,,
186922,3118,56,162,,,,,
186943,5952,159,519,,,,,
186961,5065,68,222,,,,,
186968,5877,211,588,,,,,
186984,499,329,379,,,,,
186997,7909,173,1576,,,,,
187016,3858,61,251,,,,,
187052,9557,86,983,,,,,
187059,6799,225,1306,,,,,
187092,7772,88,591,,,,,
187106,11363,39,489,,,,,
187181,0,0,861,,,,,
187209,1249,164,236,,,,,
187235,15194,299,4296,,,,,
187265,17909,138,1337,,,,,
187278,9402,472,1373,,,,,
187290,639,252,481,,,,,
187305,6367,6430,4431,,,,,
187344,815,88,122,,,,,
187425,28177,157,2440,,,,,
187435,28202,126,1544,,,,,
187452,5164,230,971,,,,,
187480,5679,109,654,,,,,
187540,6260,132,1008,,,,,
187559,7789,145,853,,,,,
187585,9354,171,1349,,,,,
187594,2706,93,269,,,,,
187610,3087,132,160,,,,,
187679,1417,149,335,,,,,
187730,2708,81,238,,,,,
187741,13086,116,338,,,,,
187758,4781,53,433,,,,,
187777,511,713,1187,,,,,
187797,9399,55,706,,,,,
187846,24390,101,1573,,,,,
187973,0,0,1919,,,,,
187987,3713,348,644,,,,,
187996,6383,6433,4478,,,,,
188003,9091,135,2814,,,,,
188004,2939,73,521,,,,,
188073,15552,111,684,,,,,
188155,7011,179,1005,,,,,
188158,7726,344,778,,,,,
188166,8295,296,775,,,,,
188185,18155,278,1149,,,,,
188187,12666,268,759,,,,,
188210,6197,123,437,,,,,
188213,4174,2743,2525,,,,,
188236,1035,177,95,,,,,
188322,4773,173,720,,,,,
188324,10251,300,1048,,,,,
188335,8836,539,972,,,,,
188354,2019,151,214,,,,,
188363,9166,469,959,,,,,
188394,1427,65,0,,,,,
188468,864,269,290,,,,,
188515,9244,103,629,,,,,
188522,6407,6437,4496,,,,,
188537,618,1312,445,,,,,
188606,3155,227,269,,,,,
188643,5349,124,526,,,,,
188770,690,90,141,,,,,
188811,5096,1009,1165,,,,,
188824,10698,145,535,,,,,
188886,512,714,1186,,,,,
188910,8679,119,1014,,,,,
188949,2201,297,758,,,,,
188957,7394,75,680,,,,,
189023,10674,379,881,,,,,
189038,8607,133,497,,,,,
189047,16839,74,1286,,,,,
189065,6427,6439,4517,,,,,
189102,4759,59,176,,,,,
189132,11496,498,1157,,,,,
189155,16242,141,2204,,,,,
189179,9443,56,707,,,,,
189244,12007,159,499,,,,,
189267,5700,108,338,,,,,
189308,2394,362,263,,,,,
189419,3250,192,159,,,,,
189447,6829,358,1062,,,,,
189454,4977,631,2193,,,,,
189566,5004,225,704,,,,,
189594,6437,6441,4517,,,,,
189619,7215,111,418,,,,,
189719,829,151,160,,,,,
189731,6649,232,506,,,,,
189731,5738,247,817,,,,,
189743,19785,452,1665,,,,,
189762,1784,204,1037,,,,,
189798,9963,454,700,,,,,
189806,8057,120,547,,,,,
189807,8927,500,934,,,,,
189814,3241,225,141,,,,,
189949,1262,269,624,,,,,
189999,7255,234,513,,,,,
190060,11425,128,582,,,,,
190098,3767,461,1339,,,,,
190102,762,62,727,,,,,
190140,5444,99,356,,,,,
190151,1673,67,68,,,,,
190152,926,40,20,,,,,
190162,1405,5359,3000,,,,,
190163,4150,77,318,,,,,
190173,7843,146,858,,,,,
190199,6500,401,541,,,,,
190288,9782,659,2587,,,,,
190352,7099,237,590,,,,,
190364,6372,196,1382,,,,,
190381,8819,127,496,,,,,
190398,2242,296,610,,,,,
190451,9479,57,706,,,,,
190543,6369,137,518,,,,,
190567,10732,380,880,,,,,
190583,5669,189,371,,,,,
190601,8040,174,1577,,,,,
190649,6349,1031,1447,,,,,
190669,5162,131,1151,,,,,
190694,3722,83,235,,,,,
190715,807,267,353,,,,,
190727,14428,118,1389,,,,,
190771,7048,95,350,,,,,
190843,512,715,1187,,,,,
190861,7522,202,688,,,,,
190898,6731,113,292,,,,,
190902,9545,173,410,,,,,
190941,3280,282,464,,,,,
190994,1967,54,147,,,,,
191099,13501,119,1019,,,,,
191185,3110,205,214,,,,,
191244,7056,151,501,,,,,
191263,22168,153,1509,,,,,
191280,1594,1364,4859,,,,,
191287,9823,197,859,,,,,
191296,1393,134,179,,,,,
191326,3067,287,558,,,,,
191344,8982,415,899,,,,,
191348,21750,75,1994,,,,,
191389,11577,234,2723,,,,,
191420,2390,42,250,,,,,
191508,2442,263,602,,,,,
191513,5595,598,905,,,,,
191538,7214,188,1340,,,,,
191540,9101,147,485,,,,,
191542,4441,1315,1257,,,,,
191648,2042,154,214,,,,,
191671,512,715,1195,,,,,
191712,8842,61,438,,,,,
191764,1755,195,788,,,,,
191771,8736,347,1145,,,,,
191820,3260,97,206,,,,,
191846,11230,327,1495,,,,,
191854,12496,196,2082,,,,,
191871,10780,380,882,,,,,
191953,6434,453,0,,,,,
191971,0,0,183,,,,,
192016,4545,253,1407,,,,,
192042,29164,209,4886,,,,,
192058,7878,170,1051,,,,,
192071,6146,219,748,,,,,
192127,513,716,1203,,,,,
192156,513,334,358,,,,,
192162,3262,129,145,,,,,
192207,12823,273,760,,,,,
192359,11453,84,665,,,,,
192404,7068,170,353,,,,,
192415,7305,236,515,,,,,
192417,512,716,1206,,,,,
192432,7889,147,858,,,,,
192512,8404,262,850,,,,,
192537,3689,83,215,,,,,
192551,10820,382,884,,,,,
192598,10978,108,398,,,,,
192609,1345,24,126,,,,,
192638,10752,357,770,,,,,
192667,11811,64,1242,,,,,
192764,5190,1017,1172,,,,,
192837,5433,102,364,,,,,
192884,6832,104,473,,,,,
192909,2343,484,717,,,,,
193055,6705,234,506,,,,,
193072,1315,82,514,,,,,
193082,2387,35,163,,,,,
193086,10192,62,347,,,,,
193090,2677,77,0,,,,,
193131,3128,1093,1196,,,,,
193188,91,41,16,,,,,
193223,8141,302,1226,,,,,
193255,9284,71,517,,,,,
193264,11835,235,962,,,,,
193304,1598,86,826,,,,,
193362,0,0,1958,,,,,
193371,2438,38,403,,,,,
193427,2050,155,222,,,,,
193429,10853,382,887,,,,,
193449,625,1326,397,,,,,
193479,10288,154,558,,,,,
193524,1306,73,158,,,,,
193612,3538,2637,4051,,,,,
193633,6572,104,587,,,,,
193652,10305,102,685,,,,,
193775,22058,317,1020,,,,,
193779,5430,125,521,,,,,
193794,7547,78,824,,,,,
193805,6835,133,719,,,,,
193827,11028,493,761,,,,,
193832,1351,25,128,,,,,
193883,28906,128,1575,,,,,
193938,3716,354,637,,,,,
193938,7176,243,593,,,,,
193948,8238,100,326,,,,,
193997,26798,73,1491,,,,,
194010,1945,79,273,,,,,
194071,1528,59,186,,,,,
194107,16115,166,827,,,,,
194110,8542,248,472,,,,,
194110,5665,599,906,,,,,
194110,7336,238,516,,,,,
194132,31749,533,2491,,,,,
194139,15723,171,718,,,,,
194162,1275,270,628,,,,,
194204,868,150,1697,,,,,
194210,8883,92,1904,,,,,
194283,10889,384,888,,,,,
194288,7920,147,858,,,,,
194294,8979,542,1090,,,,,
194361,1688,67,68,,,,,
194370,7354,114,526,,,,,
194384,8787,238,342,,,,,
194396,2971,77,526,,,,,
194417,603,4732,0,,,,,
194452,7843,213,417,,,,,
194487,7730,131,418,,,,,
194519,847,261,0,,,,,
194542,6449,140,1025,,,,,
194556,3850,467,1349,,,,,
194632,2060,155,221,,,,,
194640,4462,145,427,,,,,
194689,25001,103,1578,,,,,
194692,1000,811,1729,,,,,
194703,750,401,1941,,,,,
194766,8835,324,798,,,,,
194790,18960,207,1193,,,,,
194809,885,273,299,,,,,
